acl14328,2,0
acl29948,0,0
acl29948,1,0
acl29948,2,0
acl27326,0,0
acl27326,1,0
acl27326,2,0
acl33634,0,0
acl33634,1,0
acl33634,2,0
acl30161,0,0
acl30161,1,0
acl30161,2,0
acl30858,0,0
acl30858,1,0
acl30858,2,0
acl13363,0,0
acl13363,1,0
acl13363,2,0
acl12357,0,0
acl12357,1,0
acl12357,2,0
acl15375,0,0
acl15375,1,0
acl15375,2,0
acl31420,0,0
acl31420,1,0
acl31420,2,0
acl36740,0,0
acl36740,1,0
acl36740,2,0
acl14290,0,0
acl14290,1,0
acl14290,2,0
acl11675,0,0
acl11675,1,0
acl11675,2,0
acl24978,0,0
acl24978,1,0
acl24978,2,0
acl13718,0,0
acl13718,1,0
acl13718,2,0
acl35564,0,0
acl35564,0,1
acl35564,1,0
acl35564,1,1
acl35564,2,0
acl35564,2,1
acl33811,0,0
acl33811,1,0
acl33811,2,0
acl33183,0,0
acl33183,1,0
acl33183,2,0
acl27083,0,0
acl27083,1,0
acl27083,2,0
acl14252,0,0
acl14252,2,0
acl14252,1,0
acl30884,0,0
acl30884,1,0
acl30884,2,0
acl27487,0,0
acl27487,1,0
acl27487,2,0
acl30170,0,0
acl30170,1,0
acl30170,2,0
acl20030,0,0
acl20030,1,0
acl20030,2,0
acl11540,0,0
acl11540,1,0
acl11540,2,0
acl17556,0,0
acl17556,1,0
acl17556,2,0
acl14414,0,0
acl14414,1,0
acl14414,2,0
acl15189,0,0
acl15189,1,0
acl15189,2,0
acl11537,0,0
acl11537,1,0
acl11537,2,0
acl29304,0,0
acl29304,1,0
acl29304,2,0
acl37366,0,0
acl37366,1,0
acl37366,2,0
acl19054,0,0
acl19054,1,0
acl19054,2,0
acl27962,0,0
acl27962,1,0
acl27962,2,0
acl28022,0,0
acl28022,2,0
acl28022,1,0
acl31622,0,0
acl31622,2,0
acl31622,1,0
acl15168,1,0
acl15168,0,0
acl15168,2,0
acl18363,0,0
acl18363,1,0
acl18363,2,0
acl13083,0,0
acl13083,1,0
acl13083,2,0
acl14654,0,0
acl14654,2,0
acl14654,1,0
acl18256,0,0
acl18256,1,0
acl21437,0,0
acl21437,1,0
acl21437,2,0
acl32627,0,0
acl32627,0,1
acl32627,1,0
acl32627,1,1
acl32627,2,0
acl32627,2,1
acl38224,0,0
acl38224,1,0
acl38224,2,0
acl25376,0,0
acl25376,1,0
acl25376,2,0
acl32650,0,0
acl32650,1,0
acl32650,2,0
acl36837,0,0
acl36837,1,0
acl36837,2,0
acl23495,0,0
acl23495,1,0
acl23495,2,0
acl37449,0,0
acl37449,1,0
acl37449,2,0
acl16460,0,0
acl16460,1,0
acl16460,2,0
acl35666,0,0
acl35666,1,0
acl35666,2,0
acl33046,0,0
acl33046,2,0
acl33046,1,0
acl17077,0,0
acl17077,1,0
acl17077,2,0
acl29215,0,0
acl29215,1,0
acl29215,2,0
acl17998,0,0
acl17998,1,0
acl17998,2,0
acl38519,0,0
acl38519,1,0
acl38519,2,0
acl40731,2,0
acl40731,0,0
acl40731,1,0
acl30992,0,0
acl30992,1,0
acl30992,2,0
acl33788,0,0
acl33788,1,0
acl33788,2,0
acl22097,0,0
acl22097,1,0
acl22097,2,0
acl28294,0,0
acl28294,1,0
acl28294,2,0
acl21272,0,0
acl21272,1,0
acl21272,2,0
acl30244,0,0
acl30244,1,0
acl30244,2,0
acl25079,0,0
acl25079,1,0
acl25079,2,0
acl27098,2,0
acl27098,0,0
acl27098,1,0
acl32949,0,0
acl32949,1,0
acl32949,2,0
acl38887,0,0
acl38887,1,0
acl38887,2,0
acl15681,0,0
acl15681,1,0
acl15681,2,0
acl25356,0,0
acl25356,1,0
acl25356,2,0
acl32951,0,0
acl32951,1,0
acl32951,2,0
acl40004,0,0
acl40004,1,0
acl40004,2,0
acl40004,2,1
acl26502,0,0
acl26502,1,0
acl26502,2,0
acl32983,0,0
acl32983,1,0
acl32983,2,0
acl26479,0,0
acl26479,1,0
acl26479,2,0
acl11644,0,0
acl11644,1,0
acl11644,2,0
acl14091,0,0
acl14091,1,0
acl14091,2,0
acl39258,0,0
acl39258,1,0
acl39258,2,0
acl20110,2,0
acl20110,0,0
acl20110,1,0
acl20176,0,0
acl20176,1,0
acl20176,2,0
acl23380,0,0
acl23380,1,0
acl23380,2,0
acl31311,0,0
acl31311,1,0
acl31311,2,0
acl17492,0,0
acl17492,1,0
acl17492,2,0
acl38167,0,0
acl38167,1,0
acl38167,2,0
acl29503,0,0
acl29503,1,0
acl29503,2,0
acl14057,0,0
acl14057,1,0
acl14057,2,0
acl16233,0,0
acl16233,1,0
acl16233,2,0
acl22237,0,0
acl22237,1,0
acl22237,2,0
acl13517,0,0
acl13517,1,0
acl13517,2,0
acl22257,0,0
acl22257,1,0
acl22257,2,0
acl33228,0,0
acl33228,1,0
acl33228,1,1
acl33228,2,0
acl33228,2,1
acl20004,0,0
acl20004,1,0
acl20004,2,0
acl26335,0,0
acl26335,1,0
acl26335,2,0
acl11910,0,0
acl11910,1,0
acl11910,2,0
acl33130,0,0
acl33130,1,0
acl33130,2,0
acl31391,0,0
acl31391,1,0
acl31391,2,0
acl36353,0,0
acl36353,1,0
acl36353,2,0
acl36353,2,1
acl11394,0,0
acl11394,1,0
acl11394,2,0
acl17086,0,0
acl17086,1,0
acl17086,2,0
acl14792,0,0
acl14792,1,0
acl14792,2,0
acl34927,0,0
acl34927,1,0
acl34927,2,0
acl28510,1,0
acl28510,0,0
acl28510,2,0
acl22129,0,0
acl22129,0,1
acl22129,0,2
acl22129,1,0
acl22129,1,1
acl22129,1,2
acl22129,2,0
acl22129,2,1
acl22129,2,2
acl20429,0,0
acl20429,1,0
acl20429,2,0
acl28537,0,0
acl28537,1,0
acl28537,2,0
acl26910,0,0
acl26910,2,0
acl26910,1,0
acl37181,0,0
acl37181,1,0
acl37181,2,0
acl13694,0,0
acl13694,1,0
acl13694,2,0
acl36644,0,0
acl36644,1,0
acl36644,2,0
acl22452,0,0
acl22452,1,0
acl17766,0,0
acl17766,1,0
acl17766,2,0
acl14587,1,0
acl14587,0,0
acl14587,2,0
acl12970,1,0
acl12970,2,0
acl12970,0,0
acl16227,0,0
acl16227,1,0
acl16227,2,0
acl23931,1,0
acl23931,1,1
acl23931,2,0
acl23931,2,1
acl23931,0,0
acl23931,0,1
acl19438,0,0
acl19438,1,0
acl19438,2,0
acl19099,1,0
acl19099,0,0
acl17339,0,0
acl17339,1,0
acl17339,2,0
acl19376,0,0
acl19376,1,0
acl19376,2,0
acl13154,0,0
acl13154,1,0
acl13154,2,0
acl14413,0,0
acl14413,1,0
acl14413,2,0
acl27862,0,0
acl27862,1,0
acl27862,2,0
acl38631,0,0
acl38631,1,0
acl38631,2,0
acl31279,0,0
acl31279,1,0
acl31279,2,0
acl31664,0,0
acl31664,1,0
acl31664,2,0
acl21398,0,0
acl21398,1,0
acl21398,2,0
acl31216,0,0
acl31216,1,0
acl31216,2,0
acl24424,0,0
acl24424,1,0
acl24424,2,0
acl41184,0,0
acl41184,1,0
acl41184,2,0
acl32628,0,0
acl32628,1,0
acl32628,2,0
acl34652,0,0
acl34652,1,0
acl34652,2,0
acl30584,2,0
acl30584,2,1
acl30584,2,2
acl30584,1,0
acl30584,1,1
acl30584,1,2
acl30584,0,0
acl30584,0,1
acl30584,0,2
acl11179,0,0
acl11179,2,0
acl11179,1,0
acl25720,0,0
acl25720,1,0
acl25720,2,0
acl22640,0,0
acl22640,0,1
acl22640,1,0
acl22640,1,1
acl22640,2,0
acl22640,2,1
acl28589,0,0
acl28589,1,0
acl28589,2,0
acl11345,1,0
acl11345,0,0
acl11345,2,0
acl37898,0,0
acl37898,1,0
acl37898,2,0
acl30936,0,0
acl30936,1,0
acl30936,2,0
acl21530,1,0
acl21530,0,0
acl14409,0,0
acl14409,1,0
acl14409,2,0
acl33490,0,0
acl33490,0,1
acl33490,1,0
acl33490,2,0
acl37703,0,0
acl37703,1,0
acl37703,2,0
acl39117,0,0
acl39117,1,0
acl39117,2,0
acl27430,0,0
acl27430,1,0
acl27430,2,0
acl33985,0,0
acl33985,1,0
acl33985,2,0
acl13574,0,0
acl13574,1,0
acl20812,0,0
acl20812,1,0
acl20812,2,0
acl25931,0,0
acl25931,1,0
acl25931,2,0
acl19244,0,0
acl19244,1,0
acl19244,2,0
acl12495,0,0
acl12495,2,0
acl12495,1,0
acl28201,0,0
acl28201,1,0
acl28201,2,0
acl29881,0,0
acl29881,1,0
acl29881,2,0
acl33473,0,0
acl33473,1,0
acl33473,2,0
acl11509,1,0
acl11509,0,0
acl11509,2,0
acl26402,0,0
acl26402,1,0
acl26402,2,0
acl22286,0,0
acl22286,1,0
acl22286,2,0
acl38839,0,0
acl38839,1,0
acl38839,2,0
acl14973,0,0
acl14973,1,0
acl14973,2,0
acl39081,0,0
acl39081,1,0
acl39081,2,0
acl36944,0,0
acl36944,1,0
acl36944,2,0
acl40417,0,0
acl40417,0,1
acl40417,1,0
acl40417,1,1
acl40417,2,0
acl40417,2,1
acl36988,0,0
acl36988,1,0
acl36988,2,0
acl23090,0,0
acl23090,1,0
acl23090,2,0
acl25333,1,0
acl25333,0,0
acl25333,2,0
acl35427,1,0
acl35427,2,0
acl35427,0,0
acl16934,1,0
acl16934,2,0
acl16934,0,0
acl26596,0,0
acl26596,1,0
acl26596,2,0
acl36466,0,0
acl36466,1,0
acl36466,2,0
acl38913,0,0
acl38913,1,0
acl38913,2,0
acl40266,0,0
acl40266,1,0
acl40266,2,0
acl18741,0,0
acl18741,1,0
acl18741,2,0
acl38805,0,0
acl38805,1,0
acl38805,2,0
acl33898,0,0
acl33898,1,0
acl33898,2,0
acl18546,1,0
acl18546,2,0
acl36770,1,0
acl36770,0,0
acl36770,2,0
acl36770,2,1
acl24194,0,0
acl24194,1,0
acl24194,2,0
acl19086,0,0
acl19086,1,0
acl19086,2,0
acl32064,0,0
acl32064,1,0
acl32064,2,0
acl13331,1,0
acl13331,0,0
acl13331,2,0
acl40364,1,0
acl40364,0,0
acl40364,2,0
acl26275,0,0
acl26275,2,0
acl26275,1,0
acl31689,0,0
acl31689,1,0
acl31689,2,0
acl33475,0,0
acl33475,1,0
acl33475,2,0
acl30216,0,0
acl30216,2,0
acl17811,0,0
acl17811,1,0
acl17811,2,0
acl32603,0,0
acl32603,2,0
acl32603,1,0
acl16202,0,0
acl16202,1,0
acl16202,2,0
acl39371,0,0
acl39371,0,1
acl39371,2,0
acl39371,2,1
acl39371,1,0
acl39371,1,1
acl13546,0,0
acl13546,2,0
acl12978,0,0
acl12978,1,0
acl12978,2,0
acl17894,0,0
acl17894,1,0
acl17894,2,0
acl17894,2,1
acl12423,2,0
acl26139,0,0
acl26139,1,0
acl26139,2,0
acl22453,0,0
acl22453,1,0
acl22453,2,0
acl29100,1,0
acl29100,0,0
acl29100,2,0
acl28696,0,0
acl28696,1,0
acl28696,2,0
acl34866,0,0
acl34866,1,0
acl34866,2,0
acl40399,0,0
acl40399,1,0
acl40399,2,0
acl40399,2,1
acl40393,0,0
acl40393,0,1
acl40393,1,0
acl40393,1,1
acl40393,2,0
acl40393,2,1
acl37536,0,0
acl37536,1,0
acl37536,2,0
acl31164,0,0
acl31164,1,0
acl31164,2,0
acl31449,0,0
acl31449,1,0
acl31449,2,0
acl23312,0,0
acl23312,1,0
acl23312,2,0
acl30315,0,0
acl30315,1,0
acl30315,2,0
acl16014,0,0
acl16014,1,0
acl16014,2,0
acl25202,0,0
acl25202,0,1
acl25202,1,0
acl25202,1,1
acl25202,2,0
acl25202,2,1
acl16745,0,0
acl16745,1,0
acl16745,2,0
acl15083,0,0
acl15083,1,0
acl15083,2,0
acl13228,0,0
acl13228,1,0
acl13228,2,0
acl25914,1,0
acl25914,0,0
acl25914,2,0
acl34205,0,0
acl34205,0,1
acl34205,1,0
acl34205,1,1
acl34205,2,0
acl34205,2,1
acl24323,0,0
acl24323,1,0
acl24323,2,0
acl31337,0,0
acl31337,2,0
acl31337,1,0
acl14799,0,0
acl14799,1,0
acl14799,2,0
acl34083,0,0
acl34083,1,0
acl34083,2,0
acl18675,0,0
acl18675,2,0
acl18675,1,0
acl21756,0,0
acl21756,1,0
acl21756,2,0
acl29205,0,0
acl29205,1,0
acl29205,2,0
acl25701,0,0
acl25701,1,0
acl25701,2,0
acl26737,0,0
acl26737,1,0
acl26737,2,0
acl33065,0,0
acl33065,1,0
acl33065,2,0
acl35698,0,0
acl35698,2,0
acl35698,1,0
acl40735,0,0
acl40735,2,0
acl40735,1,0
acl23190,0,0
acl23190,1,0
acl23190,2,0
acl34832,1,0
acl34832,2,0
acl34832,0,0
acl39794,0,0
acl39794,1,0
acl39794,2,0
acl31212,0,0
acl31212,1,0
acl31212,2,0
acl12732,0,0
acl12732,1,0
acl12732,2,0
acl32023,0,0
acl32023,0,1
acl32023,0,2
acl32023,1,0
acl32023,1,1
acl32023,1,2
acl32023,2,0
acl32023,2,1
acl32023,2,2
acl23805,0,0
acl23805,1,0
acl23805,2,0
acl23591,0,0
acl23591,1,0
acl23591,2,0
acl11630,0,0
acl11630,1,0
acl13540,2,0
acl13540,0,0
acl13540,1,0
acl13947,0,0
acl13947,1,0
acl13947,2,0
acl29047,0,0
acl29047,1,0
acl29047,2,0
acl14645,0,0
acl14645,2,0
acl14645,1,0
acl25915,0,0
acl25915,1,0
acl25915,2,0
acl27887,0,0
acl27887,1,0
acl27887,2,0
acl19314,0,0
acl19314,1,0
acl19314,2,0
acl15850,0,0
acl15850,1,0
acl15850,2,0
acl19724,0,0
acl19724,1,0
acl19724,2,0
acl38346,0,0
acl38346,1,0
acl38346,2,0
acl16920,0,0
acl16920,1,0
acl16920,2,0
acl21795,0,0
acl21795,0,1
acl21795,1,0
acl21795,1,1
acl21795,2,0
acl21795,2,1
acl33983,0,0
acl33983,1,0
acl33983,2,0
acl24285,0,0
acl24285,1,0
acl24285,2,0
acl24211,0,0
acl24211,1,0
acl24211,2,0
acl26288,0,0
acl26288,1,0
acl26288,2,0
acl26288,2,1
acl26288,2,2
acl26288,2,3
acl14514,0,0
acl14514,1,0
acl14514,2,0
acl38483,0,0
acl38483,1,0
acl38483,2,0
acl25909,0,0
acl25909,1,0
acl25909,2,0
acl33646,0,0
acl33646,1,0
acl33646,2,0
acl29050,0,0
acl29050,1,0
acl29050,2,0
acl36516,0,0
acl36516,2,0
acl36516,1,0
acl39850,0,0
acl39850,1,0
acl39850,2,0
acl19904,0,0
acl19904,1,0
acl19904,2,0
acl40288,0,0
acl40288,1,0
acl40288,2,0
acl24023,0,0
acl24023,1,0
acl24023,2,0
acl35683,0,0
acl35683,1,0
acl35683,2,0
acl23901,0,0
acl23901,1,0
acl23901,2,0
acl38869,0,0
acl38869,1,0
acl38869,2,0
acl35466,0,0
acl35466,1,0
acl35466,2,0
acl28332,0,0
acl28332,1,0
acl28332,2,0
acl21697,0,0
acl21697,1,0
acl21697,2,0
acl23357,0,0
acl23357,1,0
acl23357,2,0
acl38399,0,0
acl38399,1,0
acl38399,2,0
acl33259,0,0
acl33259,1,0
acl33259,2,0
acl33259,2,1
acl31360,0,0
acl31360,0,1
acl31360,1,0
acl31360,1,1
acl31360,2,0
acl31360,2,1
acl28312,0,0
acl28312,1,0
acl28312,2,0
acl27954,0,0
acl27954,1,0
acl27954,2,0
acl23345,0,0
acl23345,2,0
acl23345,1,0
acl15195,0,0
acl15195,1,0
acl15195,2,0
acl26151,0,0
acl26151,0,1
acl26151,2,0
acl26151,1,0
acl26151,1,1
acl25829,0,0
acl25829,1,0
acl25829,2,0
acl30209,2,0
acl30209,1,0
acl30209,0,0
acl32092,0,0
acl32092,1,0
acl32092,2,0
acl13182,0,0
acl13182,1,0
acl13182,2,0
acl35365,0,0
acl35365,1,0
acl35365,2,0
acl19981,0,0
acl19981,1,0
acl19981,2,0
acl20521,0,0
acl20521,1,0
acl20521,2,0
acl23054,1,0
acl23054,2,0
acl23054,0,0
acl16547,0,0
acl16547,1,0
acl16547,2,0
acl14717,0,0
acl14717,1,0
acl14717,2,0
acl38053,0,0
acl38053,1,0
acl38053,2,0
acl35859,0,0
acl35859,0,1
acl35859,1,0
acl35859,1,1
acl35859,2,0
acl35859,2,1
acl17395,0,0
acl17395,1,0
acl17395,2,0
acl35484,0,0
acl35484,1,0
acl35484,2,0
acl14011,2,0
acl14011,0,0
acl14011,1,0
acl36376,0,0
acl36376,0,1
acl36376,2,0
acl36376,2,1
acl36376,1,0
acl36376,1,1
acl32934,0,0
acl32934,2,0
acl32934,1,0
acl13937,0,0
acl13937,1,0
acl13937,2,0
acl12368,0,0
acl12368,1,0
acl23213,0,0
acl23213,1,0
acl23213,2,0
acl30523,0,0
acl30523,1,0
acl30523,2,0
acl38368,0,0
acl38368,0,1
acl38368,1,0
acl38368,1,1
acl38368,2,0
acl38368,2,1
acl23091,0,0
acl23091,1,0
acl23091,2,0
acl11960,0,0
acl11960,1,0
acl11960,2,0
acl14885,1,0
acl14885,0,0
acl14885,2,0
acl14330,0,0
acl14330,1,0
acl14330,2,0
acl33133,0,0
acl33133,1,0
acl33133,2,0
acl31332,0,0
acl31332,2,0
acl31332,1,0
acl32598,0,0
acl32598,1,0
acl32598,2,0
acl23360,0,0
acl23360,1,0
acl23360,2,0
acl23110,1,0
acl23110,0,0
acl23110,2,0
acl15087,0,0
acl15087,1,0
acl15087,2,0
acl32699,0,0
acl32699,1,0
acl32699,2,0
acl41211,0,0
acl41211,1,0
acl41211,2,0
acl23173,0,0
acl23173,1,0
acl23173,2,0
acl12468,0,0
acl12468,2,0
acl12468,1,0
acl21780,0,0
acl21780,1,0
acl21780,2,0
acl21096,0,0
acl21096,1,0
acl21096,2,0
acl24512,0,0
acl24512,2,0
acl24512,1,0
acl11381,0,0
acl11381,1,0
acl11381,2,0
acl12783,0,0
acl12783,2,0
acl12783,1,0
acl39514,0,0
acl39514,1,0
acl39514,2,0
acl20396,0,0
acl20396,1,0
acl20396,2,0
acl21765,0,0
acl21765,1,0
acl21765,2,0
acl31576,0,0
acl31576,0,1
acl31576,1,0
acl31576,1,1
acl31576,2,0
acl31576,2,1
acl14749,0,0
acl14749,1,0
acl14749,2,0
acl34908,0,0
acl34908,1,0
acl34908,2,0
acl28790,0,0
acl28790,1,0
acl28790,2,0
acl12779,0,0
acl12779,1,0
acl12779,2,0
acl25348,1,0
acl25348,2,0
acl25348,0,0
acl13469,0,0
acl13469,1,0
acl13469,2,0
acl16795,0,0
acl16795,2,0
acl16795,1,0
acl14696,0,0
acl14696,1,0
acl14696,2,0
acl35487,0,0
acl35487,1,0
acl35487,2,0
acl34579,0,0
acl34579,1,0
acl34579,2,0
acl32452,0,0
acl32452,1,0
acl32452,2,0
acl19002,0,0
acl19002,1,0
acl19002,2,0
acl22887,0,0
acl22887,1,0
acl22887,2,0
acl40683,0,0
acl40683,1,0
acl40683,2,0
acl24566,0,0
acl24566,1,0
acl24566,2,0
acl23872,0,0
acl23872,1,0
acl23872,2,0
acl28465,0,0
acl28465,1,0
acl28465,2,0
acl23362,0,0
acl23362,1,0
acl23362,2,0
acl14602,0,0
acl14602,1,0
acl14602,2,0
acl28355,0,0
acl28355,1,0
acl28355,2,0
acl14801,0,0
acl14801,1,0
acl14801,2,0
acl34412,1,0
acl34412,0,0
acl35661,2,0
acl35383,0,0
acl35383,1,0
acl35383,2,0
acl11418,0,0
acl11418,1,0
acl11418,2,0
acl38458,0,0
acl38458,1,0
acl38458,2,0
acl24080,0,0
acl24080,1,0
acl24080,2,0
acl35677,0,0
acl35677,1,0
acl35677,2,0
acl34557,0,0
acl34557,0,1
acl34557,0,2
acl34557,0,3
acl34557,1,0
acl34557,1,1
acl34557,1,2
acl34557,1,3
acl34557,2,0
acl34557,2,1
acl34557,2,2
acl34557,2,3
acl25084,0,0
acl25084,1,0
acl25084,2,0
acl21180,0,0
acl21180,1,0
acl21180,2,0
acl27295,0,0
acl27295,1,0
acl27295,2,0
acl11765,0,0
acl11765,1,0
acl11765,2,0
acl26468,0,0
acl26468,1,0
acl26468,2,0
acl11714,0,0
acl11714,1,0
acl11714,2,0
acl13260,0,0
acl13260,1,0
acl13260,2,0
acl13731,0,0
acl13731,1,0
acl13731,2,0
acl20261,0,0
acl20261,1,0
acl20261,2,0
acl23105,0,0
acl23105,1,0
acl23105,2,0
acl19479,0,0
acl19479,1,0
acl19479,2,0
acl21650,0,0
acl21650,1,0
acl21650,2,0
acl22086,0,0
acl22086,0,1
acl22086,1,0
acl22086,1,1
acl22086,2,0
acl22086,2,1
acl28887,0,0
acl28887,1,0
acl28887,2,0
acl28887,2,1
acl33619,0,0
acl33619,2,0
acl33619,1,0
acl32805,1,0
acl32805,0,0
acl32805,2,0
acl35681,0,0
acl35681,1,0
acl35681,2,0
acl31007,0,0
acl31007,2,0
acl31007,1,0
acl28006,0,0
acl28006,0,1
acl28006,0,2
acl28006,1,0
acl28006,1,1
acl28006,1,2
acl28006,2,0
acl28006,2,1
acl28006,2,2
acl38409,0,0
acl38409,1,0
acl38409,2,0
acl38409,2,1
acl39098,0,0
acl39098,1,0
acl39098,2,0
acl39358,0,0
acl39358,1,0
acl39358,2,0
acl31320,0,0
acl31320,1,0
acl31320,2,0
acl14030,0,0
acl14030,1,0
acl14030,2,0
acl34243,0,0
acl34243,1,0
acl34243,2,0
acl36100,0,0
acl36100,1,0
acl36100,2,0
acl27635,0,0
acl27635,1,0
acl27635,2,0
acl22870,0,0
acl22870,1,0
acl22870,2,0
acl35342,0,0
acl35342,1,0
acl35342,2,0
acl11816,0,0
acl11816,1,0
acl11816,2,0
acl40264,0,0
acl40264,0,1
acl40264,1,0
acl40264,1,1
acl40264,2,0
acl40264,2,1
acl21601,0,0
acl21601,1,0
acl21601,2,0
acl33913,1,0
acl33913,0,0
acl33913,2,0
acl23037,0,0
acl23037,1,0
acl23037,2,0
acl22244,0,0
acl22244,1,0
acl22244,2,0
acl21433,0,0
acl21433,1,0
acl21433,2,0
acl19625,0,0
acl19625,2,0
acl19625,1,0
acl27367,1,0
acl27367,1,1
acl27367,0,0
acl27367,0,1
acl27367,2,0
acl27367,2,1
acl28896,0,0
acl28896,1,0
acl28896,2,0
acl35311,0,0
acl35311,1,0
acl35311,2,0
acl16602,0,0
