acl31684,0
acl32966,0
acl35219,0
acl25168,0
acl14875,0
acl35817,0
acl39149,0
acl12389,0
acl39831,0
acl11378,0
acl37433,0
acl29937,0
acl33450,0
acl25324,0
acl32279,0
acl18583,0
acl20359,0
acl13425,0
acl16699,0
acl23380,0
acl16295,0
acl37272,0
acl20630,0
acl23876,0
acl30515,0
acl16676,0
acl26930,0
acl14704,0
acl25441,0
acl22106,0
acl18278,0
acl15613,0
acl20959,0
acl24404,0
acl21343,0
acl26202,0
acl20195,0
acl14673,0
acl41160,0
acl19125,0
acl12552,0
acl15097,0
acl34238,0
acl13837,0
acl25807,0
acl18103,0
acl38488,0
acl26771,0
acl39259,0
acl38654,0
acl18838,0
acl36095,0
acl14762,0
acl31667,0
acl36113,0
acl25293,0
acl25317,0
acl12625,0
acl36156,0
acl35738,0
acl29120,0
acl21177,0
acl32946,0
acl12269,0
acl35862,0
acl27001,0
acl29434,0
acl32588,0
acl33829,0
acl22579,0
acl26122,0
acl13875,0
acl12233,0
acl37089,0
acl27016,0
acl20612,0
acl40759,0
acl28821,0
acl25598,0
acl33749,0
acl30082,0
acl12685,0
acl17232,0
acl18214,0
acl17194,0
acl36850,0
acl20192,0
acl12777,0
acl32872,0
acl33299,0
acl40877,0
acl32351,0
acl21319,0
acl23520,0
acl40720,0
acl16229,0
acl27897,0
acl33160,0
acl30123,0
acl25341,0
acl20174,0
acl24946,0
acl39810,0
acl39619,0
acl35954,0
acl33620,0
acl41241,0
acl16040,0
acl12766,0
acl18670,0
acl12745,0
acl12235,0
acl35048,0
acl16918,0
acl15499,0
acl39518,0
acl11965,0
acl22698,0
acl25717,0
acl39243,0
acl13341,0
acl31999,0
acl28199,0
acl21269,0
acl34282,0
acl21700,0
acl21829,0
acl40915,0
acl38957,0
acl30168,0
acl21900,0
acl36238,0
acl37073,0
acl17252,0
acl35446,0
acl27872,0
acl25377,0
acl30857,0
acl14432,0
acl33424,0
acl24073,0
acl40747,0
acl24071,0
acl29673,0
acl14647,0
acl16104,0
acl31293,0
acl25194,0
acl35605,0
acl14093,0
acl15099,0
acl26347,0
acl14047,0
acl35203,0
acl30690,0
acl34151,0
acl30003,0
acl27225,0
acl12556,0
acl28553,0
acl38509,0
acl29169,0
acl19158,0
acl39639,0
acl26732,0
acl15997,0
acl35734,0
acl25889,0
acl37281,0
acl20654,0
acl39585,0
acl14900,0
acl29912,0
acl29823,0
acl23302,0
acl17298,0
acl31771,0
acl30231,0
acl28779,0
acl19206,0
acl24877,0
acl36944,0
acl30126,0
acl32541,0
acl36532,0
acl20570,0
acl21995,0
acl23921,0
acl14720,0
acl22409,0
acl21104,0
acl12538,0
acl40204,0
acl34840,0
acl26167,0
acl22815,0
acl25153,0
acl27894,0
acl34324,0
acl21428,0
acl20851,0
acl12142,0
acl17022,0
acl20930,0
acl33136,0
acl27271,0
acl16496,0
acl17146,0
acl37279,0
acl35239,0
acl37708,0
acl12110,0
acl23585,0
acl34434,0
acl24740,0
acl32844,0
acl35525,0
acl20944,0
acl27680,0
acl17198,0
acl21678,0
acl38752,0
acl38551,0
acl40528,0
acl15835,0
acl11252,0
acl19368,0
acl16688,0
acl24926,0
acl19761,0
acl36145,0
acl33264,0
acl36514,0
acl35094,0
acl37063,0
acl23770,0
acl22678,0
acl35715,0
acl12885,0
acl17881,0
acl13118,0
acl18128,0
acl22966,0
acl20945,0
acl11330,0
acl23955,0
acl38269,0
acl32289,0
acl39966,0
acl37238,0
acl27767,0
acl27616,0
acl30351,0
acl32630,0
acl14819,0
acl36239,0
acl17617,0
acl22660,0
acl33385,0
acl23798,0
acl39377,0
acl21701,0
acl20729,0
acl29566,0
acl24450,0
acl17305,0
acl23136,0
acl21929,0
acl31039,0
acl26559,0
acl20439,0
acl15065,0
acl24628,0
acl23255,0
acl15386,0
acl16023,0
acl28386,0
acl30993,0
acl24313,0
acl12406,0
acl15765,0
acl32384,0
acl39780,0
acl23428,0
acl38687,0
acl21901,0
acl14468,0
acl13570,0
acl30271,0
acl35092,0
acl36495,0
acl22621,0
acl37303,0
acl11811,0
acl17242,0
acl22713,0
acl12480,0
acl38543,0
acl39791,0
acl17886,0
acl34905,0
acl38318,0
acl26196,0
acl13405,0
acl16403,0
acl12177,0
acl19648,0
acl36362,0
acl27569,0
acl14140,0
acl26073,0
acl36138,0
acl18198,0
acl35388,0
acl22766,0
acl20250,0
acl39699,0
acl18758,0
acl24226,0
acl25175,0
acl39684,0
acl39564,0
acl29793,0
acl26937,0
acl23103,0
acl14146,0
acl20886,0
acl18371,0
acl22857,0
acl39365,0
acl38685,0
acl30742,0
acl34046,0
acl28352,0
acl32094,0
acl37792,0
acl26833,0
acl12756,0
acl21809,0
acl16024,0
acl15278,0
acl23179,0
acl25301,0
acl35741,0
acl18041,0
acl20086,0
acl36753,0
acl39315,0
acl19899,0
acl23575,0
acl23460,0
acl24776,0
acl34711,0
acl16475,0
acl31259,0
acl24069,0
acl22616,0
acl12205,0
acl18793,0
acl22213,0
acl24573,0
acl28026,0
acl40007,0
acl31003,0
acl27978,0
acl12076,0
acl23176,0
acl18253,0
acl37112,0
acl30646,0
acl36596,0
acl11728,0
acl15884,0
acl17839,0
acl13365,0
acl33310,0
acl37671,0
acl31023,0
acl24898,0
acl29752,0
acl32087,0
acl14041,0
acl36963,0
acl16991,0
acl32230,0
acl39927,0
acl13790,0
acl13717,0
acl28400,0
acl14162,0
acl24278,0
acl17896,0
acl34231,0
acl27708,0
acl23322,0
acl21023,0
acl28281,0
acl28729,0
acl15192,0
acl31346,0
acl16977,0
acl13045,0
acl31193,0
acl12258,0
acl20636,0
acl31980,0
acl34911,0
acl37755,0
acl40617,0
acl28141,0
acl36167,0
acl39766,0
acl35437,0
acl11439,0
acl25550,0
acl41123,0
acl24929,0
acl28041,0
acl13965,0
acl39538,0
acl20469,0
acl22310,0
acl32466,0
acl11423,0
acl32337,0
acl40963,0
acl32414,0
acl16596,0
acl14346,0
acl25351,0
acl38969,0
acl32165,0
acl18915,0
acl35696,0
acl35011,0
acl36820,0
acl23207,0
acl23222,0
acl36731,0
acl22426,0
acl32779,0
acl24246,0
acl22034,0
acl39462,0
acl29971,0
acl32431,0
acl12803,0
acl15142,0
acl38892,0
acl20650,0
acl31446,0
acl34115,0
acl19782,0
acl34608,0
acl13030,0
acl34085,0
acl37010,0
acl11899,0
acl27771,0
acl17352,0
acl40945,0
acl30694,0
acl16111,0
acl22591,0
acl30480,0
acl25349,0
acl24779,0
acl32488,0
acl25262,0
acl25268,0
acl35978,0
acl33586,0
acl17085,0
acl40725,0
acl28955,0
acl33939,0
acl39940,0
acl14498,0
acl21932,0
acl12798,0
acl15567,0
acl30394,0
acl29808,0
acl35861,0
acl14611,0
acl33816,0
acl28649,0
acl15079,0
acl39521,0
acl29248,0
acl26678,0
acl11169,0
acl14487,0
acl18723,0
acl30925,0
acl31195,0
acl16259,0
acl32457,0
acl17361,0
acl12930,0
acl28564,0
acl18725,0
acl32766,0
acl20637,0
acl28373,0
acl38018,0
acl37364,0
acl26727,0
acl19815,0
acl13249,0
acl36794,0
acl32008,0
acl15459,0
acl31094,0
acl22502,0
acl28906,0
acl35682,0
acl40844,0
acl17809,0
acl13494,0
acl19316,0
acl35963,0
acl12824,0
acl19676,0
acl23484,0
acl17694,0
acl25909,0
acl26788,0
acl24785,0
acl38296,0
acl39410,0
acl33615,0
acl26279,0
acl35325,0
acl13462,0
acl40264,0
acl39733,0
acl28935,0
acl39906,0
acl41047,0
acl21164,0
acl18812,0
acl40178,0
acl12143,0
acl16735,0
acl18747,0
acl18943,0
acl14448,0
acl23298,0
acl38253,0
acl38384,0
acl17116,0
acl16153,0
acl19352,0
acl30724,0
acl33258,0
acl25631,0
acl28864,0
acl12451,0
acl22328,0
acl29455,0
acl22720,0
acl38362,0
acl38315,0
acl40688,0
acl30877,0
acl12091,0
acl15923,0
acl19713,0
acl21806,0
acl23284,0
acl41181,0
acl27124,0
acl37348,0
acl16226,0
acl29484,0
acl23444,0
acl29657,0
acl24558,0
acl35799,0
acl24321,0
acl34356,0
acl11762,0
acl27594,0
acl35876,0
acl25388,0
acl40422,0
acl34430,0
acl29774,0
acl25841,0
acl21326,0
acl31314,0
acl40951,0
acl30885,0
acl29881,0
acl12679,0
acl25013,0
acl20052,0
acl22769,0
acl33492,0
acl24760,0
acl36359,0
acl37015,0
acl19415,0
acl12521,0
acl15690,0
acl31048,0
acl18728,0
acl23946,0
acl27045,0
acl40239,0
acl31414,0
acl14888,0
acl11187,0
acl25170,0
acl40783,0
acl24959,0
acl15476,0
acl19399,0
acl35813,0
acl27643,0
acl31753,0
acl27340,0
acl36450,0
acl33730,0
acl13997,0
acl15858,0
acl28440,0
acl39668,0
acl19604,0
acl31113,0
acl38812,0
acl28311,0
acl21230,0
acl16686,0
acl26121,0
acl30211,0
acl25726,0
acl26330,0
acl24572,0
acl28800,0
acl39514,0
acl15879,0
acl21726,0
acl41107,0
acl36641,0
acl15626,0
acl17654,0
acl28783,0
acl27441,0
acl37099,0
acl37135,0
acl30428,0
acl39730,0
acl11767,0
acl38850,0
acl40850,0
acl40010,0
acl13355,0
acl12828,0
acl28988,0
acl31788,0
acl23011,0
acl17517,0
acl24095,0
acl13176,0
acl30356,0
acl30313,0
acl23508,0
acl22339,0
acl14293,0
acl14064,0
acl11175,0
acl22715,0
acl13224,0
acl34778,0
acl17342,0
acl27498,0
acl30053,0
acl26249,0
acl18746,0
acl18449,0
acl37802,0
acl18946,0
acl19261,0
acl33422,0
acl17868,0
acl40986,0
acl11732,0
acl17132,0
acl17308,0
acl33872,0
acl33778,0
acl29406,0
acl16059,0
acl35933,0
acl33056,0
acl40897,0
acl39539,0
acl14408,0
acl38188,0
acl35766,0
acl35892,0
acl32847,0
acl13481,0
acl33929,0
acl31345,0
acl32147,0
acl21325,0
acl12759,0
acl31445,0
acl11244,0
acl13378,0
acl15527,0
acl21722,0
acl39254,0
acl26743,0
acl37382,0
acl17244,0
acl26373,0
acl13478,0
acl15122,0
acl40663,0
acl24358,0
acl29322,0
acl37418,0
acl27725,0
acl21741,0
acl34875,0
acl18859,0
acl31981,0
acl27747,0
acl33541,0
acl18536,0
acl17482,0
acl35367,0
acl22110,0
acl15836,0
acl11220,0
acl22681,0
acl19580,0
acl26848,0
acl21204,0
acl36214,0
acl33903,0
acl13137,0
acl23292,0
acl14266,0
acl40376,0
acl21176,0
acl18120,0
acl23446,0
acl25217,0
acl30498,0
acl19826,0
acl25731,0
acl12827,0
acl37212,0
acl32697,0
acl29754,0
acl21448,0
acl25729,0
acl16784,0
acl23291,0
acl34544,0
acl18706,0
acl28391,0
acl24813,0
acl19187,0
acl26472,0
acl38137,0
acl30998,0
acl31491,0
acl25859,0
acl39493,0
acl16192,0
acl31334,0
acl23793,0
acl35754,0
acl39071,0
acl35833,0
acl14698,0
acl34807,0
acl37700,0
acl14825,0
acl35118,0
acl18975,0
acl13505,0
acl15966,0
acl21503,0
acl37689,0
acl39418,0
acl12809,0
acl34476,0
acl17406,0
acl32158,0
acl34254,0
acl31377,0
acl25954,0
acl21665,0
acl22507,0
acl30984,0
acl37339,0
acl25921,0
acl26869,0
acl36636,0
acl34018,0
acl34479,0
acl31950,0
acl29923,0
acl23308,0
acl29228,0
acl28816,0
acl14421,0
acl28286,0
acl29407,0
acl29778,0
acl22571,0
acl39773,0
acl16215,0
acl36282,0
acl23958,0
acl37292,0
acl38453,0
acl34763,0
acl29661,0
acl32022,0
acl32972,0
acl31240,0
acl29817,0
acl33173,0
acl33305,0
acl31870,0
acl15257,0
acl27118,0
acl33581,0
acl40794,0
acl25374,0
acl38560,0
acl26923,0
acl24721,0
acl39423,0
acl35394,0
acl30784,0
acl39184,0
acl28722,0
acl27000,0
acl32624,0
acl12111,0
acl39406,0
acl22092,0
acl26617,0
acl13723,0
acl22645,0
acl32043,0
acl32153,0
acl40971,0
acl36287,0
acl15550,0
acl36901,0
acl17960,0
acl13969,0
acl12690,0
acl15093,0
acl27308,0
acl27660,0
acl28180,0
acl19154,0
acl18334,0
acl30610,0
acl29776,0
acl35154,0
acl18913,0
acl39860,0
acl28068,0
acl27584,0
acl17005,0
acl24254,0
acl31449,0
acl34493,0
acl30736,0
acl16997,0
acl29192,0
acl21994,0
acl35415,0
acl34943,0
acl27745,0
acl15482,0
acl41006,0
acl27166,0
acl24945,0
acl18160,0
acl15963,0
acl36719,0
acl21793,0
acl20046,0
acl18395,0
acl35262,0
acl27930,0
acl15464,0
acl40558,0
acl18270,0
acl38558,0
acl37316,0
acl40539,0
acl34489,0
acl35098,0
acl31616,0
acl33128,0
acl18739,0
acl20503,0
acl39115,0
acl32707,0
acl11758,0
acl14248,0
acl27765,0
acl18349,0
acl23792,0
acl12845,0
acl19744,0
acl30149,0
acl27333,0
acl19778,0
acl39498,0
acl22429,0
acl22431,0
acl16409,0
acl40309,0
acl30802,0
acl34828,0
acl27671,0
acl17227,0
acl15426,0
acl37715,0
acl26410,0
acl36822,0
acl21167,0
acl28019,0
acl22189,0
acl40179,0
acl39516,0
acl12386,0
acl36414,0
acl24560,0
acl34440,0
acl22487,0
acl29838,0
acl33094,0
acl33321,0
acl18822,0
acl11581,0
acl23243,0
acl13052,0
acl31869,0
acl28966,0
acl22063,0
acl18945,0
acl39592,0
acl34248,0
acl24887,0
acl32479,0
acl19846,0
acl13483,0
acl38847,0
acl25407,0
acl26613,0
acl35275,0
acl30730,0
acl30969,0
acl17049,0
acl18086,0
acl24695,0
acl32413,0
acl22732,0
acl37276,0
acl30549,0
acl14931,0
acl13795,0
acl37668,0
acl38482,0
acl40274,0
acl17316,0
acl34804,0
acl40941,0
acl19563,0
acl41020,0
acl18133,0
acl36005,0
acl17123,0
acl28589,0
acl32827,0
acl22114,0
acl15444,0
acl34364,0
acl21584,0
acl12467,0
acl28869,0
acl11903,0
acl13070,0
acl27694,0
acl36552,0
acl30325,0
acl12009,0
acl22115,0
acl27727,0
acl31403,0
acl21943,0
acl20769,0
acl14124,0
acl38553,0
acl29963,0
acl17635,0
acl39988,0
acl26835,0
acl34657,0
acl12927,0
acl24172,0
acl33802,0
acl21178,0
acl14180,0
acl14119,0
acl36441,0
acl30193,0
acl24925,0
acl32803,0
acl12560,0
acl33824,0
acl24843,0
acl16209,0
acl28370,0
acl34830,0
acl34519,0
acl25249,0
acl39139,0
acl39257,0
acl40444,0
acl39694,0
acl32559,0
acl40957,0
acl36935,0
acl30122,0
acl12343,0
acl21193,0
acl35268,0
acl23248,0
acl37074,0
acl22528,0
acl17478,0
acl40119,0
acl17987,0
acl24142,0
acl34633,0
acl15978,0
acl22073,0
acl29897,0
acl32050,0
acl37515,0
acl17831,0
acl20580,0
acl36721,0
acl34321,0
acl27834,0
acl32703,0
acl29961,0
acl20025,0
acl12928,0
acl29084,0
acl21540,0
acl29076,0
acl22325,0
acl26397,0
acl35480,0
acl22437,0
acl40374,0
acl11346,0
acl28798,0
acl27598,0
acl33874,0
acl35906,0
acl13261,0
acl24958,0
acl19507,0
acl20155,0
acl13194,0
acl27109,0
acl39528,0
acl34784,0
acl22185,0
acl24906,0
acl34512,0
acl19312,0
acl39524,0
acl15813,0
acl32926,0
acl27610,0
acl11874,0
acl27803,0
acl21687,0
acl14816,0
acl15387,0
acl25152,0
acl26593,0
acl21337,0
acl29922,0
acl21912,0
acl11360,0
acl31013,0
acl13362,0
acl28842,0
acl20891,0
acl27175,0
acl23823,0
acl11592,0
acl37345,0
acl23629,0
acl12980,0
acl17578,0
acl26657,0
acl39728,0
acl31002,0
acl22729,0
acl16117,0
acl37548,0
acl39823,0
acl26943,0
acl31489,0
acl26635,0
acl17154,0
acl40095,0
acl21769,0
acl27887,0
acl31200,0
acl39856,0
acl12821,0
acl31476,0
acl39313,0
acl24197,0
acl30547,0
acl39189,0
acl13869,0
acl12693,0
acl26137,0
acl32812,0
acl39784,0
acl40078,0
acl36391,0
acl33663,0
acl40866,0
acl37485,0
acl23849,0
acl13793,0
acl14661,0
acl14088,0
acl11307,0
acl29297,0
acl35436,0
acl22817,0
acl28685,0
acl12590,0
acl15848,0
acl26244,0
acl21200,0
acl16415,0
acl32397,0
acl19617,0
acl14474,0
acl26324,0
acl29258,0
acl28567,0
acl28857,0
acl26062,0
acl18311,0
acl40924,0
acl34028,0
acl28237,0
acl37213,0
acl15726,0
acl16061,0
acl21475,0
acl27364,0
acl37541,0
acl39242,0
acl12642,0
acl21939,0
acl36482,0
acl12481,0
acl26195,0
acl21728,0
acl27048,0
acl38785,0
acl34178,0
acl37270,0
acl20232,0
acl12415,0
acl37660,0
acl16294,0
acl32644,0
acl38063,0
acl40749,0
acl16273,0
acl37022,0
acl33950,0
acl37035,0
acl33689,0
acl19775,0
acl29047,0
acl24469,0
acl32080,0
acl34338,0
acl25004,0
acl33437,0
acl11340,0
acl39868,0
acl20289,0
acl28327,0
acl31205,0
acl33514,0
acl29306,0
acl35695,0
acl16203,0
acl25133,0
acl34885,0
acl26191,0
acl30353,0
acl32868,0
acl34202,0
acl40489,0
acl14272,0
acl35426,0
acl41085,0
acl31983,0
acl18489,0
acl31533,0
acl37170,0
acl26026,0
acl17138,0
acl20104,0
acl24258,0
acl20966,0
acl32356,0
acl32307,0
acl24364,0
acl19360,0
acl28726,0
acl26136,0
acl39772,0
acl22286,0
acl25473,0
acl27875,0
acl17249,0
acl19728,0
acl20500,0
acl11493,0
acl32290,0
acl40812,0
acl18405,0
acl14350,0
acl12773,0
acl32398,0
acl33389,0
acl36945,0
acl11686,0
acl39375,0
acl13562,0
acl30462,0
acl33543,0
acl14402,0
acl22162,0
acl22225,0
acl35743,0
acl36803,0
acl14376,0
acl25182,0
acl20679,0
acl37583,0
acl34981,0
acl17712,0
acl31718,0
acl27277,0
acl39852,0
acl20207,0
acl18889,0
acl14985,0
acl35299,0
acl19806,0
acl35249,0
acl25901,0
acl37053,0
acl27329,0
acl14984,0
acl24715,0
acl27418,0
acl30161,0
acl13407,0
acl15614,0
acl16550,0
acl22721,0
acl17686,0
acl31172,0
acl41236,0
acl20995,0
acl11198,0
acl11413,0
acl36742,0
acl16332,0
acl39842,0
acl27622,0
acl29822,0
acl25039,0
acl27287,0
acl23191,0
acl38571,0
acl40599,0
acl14212,0
acl36726,0
acl18602,0
acl23685,0
acl25644,0
acl36674,0
acl25303,0
acl12677,0
acl38519,0
acl23309,0
acl37065,0
acl39005,0
acl14109,0
acl22004,0
acl29929,0
acl40320,0
acl24720,0
acl40716,0
acl28830,0
acl15907,0
acl37363,0
acl20385,0
acl32988,0
acl36395,0
acl12266,0
acl17543,0
acl28204,0
acl30054,0
acl36251,0
acl23887,0
acl23961,0
acl16798,0
acl30862,0
acl19683,0
acl30200,0
acl24866,0
acl19346,0
acl34288,0
acl26823,0
acl34878,0
acl25298,0
acl21484,0
acl31123,0
acl27783,0
acl14371,0
acl33667,0
acl27324,0
acl13295,0
acl20680,0
acl33347,0
acl14390,0
acl35167,0
acl36014,0
acl38395,0
acl37643,0
acl33594,0
acl13191,0
acl18604,0
acl21918,0
acl12209,0
acl27482,0
acl30181,0
acl13393,0
acl12212,0
acl40755,0
acl17873,0
acl11327,0
acl38732,0
acl17903,0
acl37245,0
acl26232,0
acl27027,0
acl32142,0
acl41013,0
acl18498,0
acl26595,0
acl21441,0
acl25719,0
acl12198,0
acl19632,0
acl34332,0
acl25116,0
acl39004,0
acl33438,0
acl37684,0
acl11966,0
acl37817,0
acl14258,0
acl27772,0
acl32389,0
acl28474,0
acl26829,0
acl26713,0
acl18508,0
acl33756,0
acl30105,0
acl16115,0
acl39525,0
acl11251,0
acl24693,0
acl22030,0
acl23815,0
acl13375,0
acl20112,0
acl17408,0
acl15101,0
acl20414,0
acl19146,0
acl38870,0
acl16810,0
acl27924,0
acl26059,0
acl11610,0
acl14155,0
acl33898,0
acl23021,0
acl16911,0
acl12495,0
acl33479,0
acl25099,0
acl39938,0
acl18516,0
acl17643,0
acl36312,0
acl32241,0
acl16437,0
acl33135,0
acl18958,0
acl35345,0
acl31695,0
acl20022,0
acl16411,0
acl24367,0
acl19879,0
acl40855,0
acl33533,0
acl23560,0
acl37644,0
acl36102,0
acl28376,0
acl27347,0
acl25525,0
acl29665,0
acl39590,0
acl32940,0
acl23536,0
acl22864,0
acl13245,0
acl18663,0
acl13960,0
acl16355,0
acl30599,0
acl28924,0
acl27703,0
acl24190,0
acl11249,0
acl26945,0
acl19448,0
acl40503,0
acl24525,0
acl15638,0
acl34689,0
acl30217,0
acl36573,0
acl19141,0
acl15531,0
acl40995,0
acl18614,0
acl39239,0
acl35046,0
acl28194,0
acl15579,0
acl27877,0
acl40184,0
acl40953,0
acl17412,0
acl15432,0
acl23965,0
acl24312,0
acl34704,0
acl27151,0
acl38336,0
acl36171,0
acl22480,0
acl34357,0
acl32743,0
acl38707,0
acl16821,0
acl22650,0
acl12698,0
acl37280,0
acl12977,0
acl19773,0
acl29151,0
acl13972,0
acl34380,0
acl36638,0
acl31862,0
acl17208,0
acl11944,0
acl40551,0
acl37198,0
acl32982,0
acl37410,0
acl21771,0
acl17835,0
acl31358,0
acl37696,0
acl13332,0
acl15033,0
acl11520,0
acl17864,0
acl39341,0
acl27739,0
acl30579,0
acl32073,0
acl38913,0
acl19384,0
acl36859,0
acl14481,0
acl16034,0
acl28920,0
acl15338,0
acl38803,0
acl37408,0
acl28862,0
acl29205,0
acl34793,0
acl40126,0
acl20466,0
acl40754,0
acl34278,0
acl38683,0
acl29997,0
acl27436,0
acl22299,0
acl24784,0
acl26064,0
acl24301,0
acl26643,0
acl13640,0
acl31978,0
acl17599,0
acl41189,0
acl30140,0
acl19481,0
acl28257,0
acl25723,0
acl35097,0
acl25342,0
acl40659,0
acl32083,0
acl18116,0
acl27164,0
acl34539,0
acl41052,0
acl21586,0
acl38770,0
acl18178,0
acl32288,0
acl22821,0
acl34195,0
acl37551,0
acl20461,0
acl34867,0
acl31713,0
acl34787,0
acl17911,0
acl21748,0
acl23363,0
acl25584,0
acl26789,0
acl26226,0
acl39559,0
acl11715,0
acl30407,0
acl39457,0
acl31177,0
acl28126,0
acl16576,0
acl37835,0
acl36195,0
acl11245,0
acl19260,0
acl28058,0
acl33678,0
acl28064,0
acl12525,0
acl17268,0
acl36454,0
acl12583,0
acl13523,0
acl25386,0
acl32981,0
acl24387,0
acl17261,0
acl37264,0
acl18417,0
acl37682,0
acl23571,0
acl34883,0
acl21840,0
acl39295,0
acl22941,0
acl23567,0
acl33159,0
acl40712,0
acl13755,0
acl32712,0
acl38425,0
acl38599,0
acl12381,0
acl27547,0
acl32018,0
acl30052,0
acl37999,0
acl19990,0
acl21425,0
acl32855,0
